StudentID,InMotif_1,InMotif_2,InMotif_3,SelfEff_1,SelfEff_2,SelfEff_3,Teacher_1,Teacher_2,Teacher_3,ExMotif_1,ExMotif_2,ExMotif_3,Gender,NumBook,NumDevice,EdMother,EdFather,Region
20602,-1.3685,-1.2763,-1.001,-2.307,-0.568,-0.4871,-2.6129,-0.0887,-1.7367,-2.081,-0.7776,0.1328,2,4,3,8,8,USA
20603,3.1501,3.0266,0.2809,4.2765,0.2061,0.169,-0.6546,0.0912,-0.3621,1.6187,0.5871,-0.0626,2,1,3,3,2,USA
20604,-1.3297,0.828,1.0925,-2.2999,-0.4765,0.2551,3.9083,-0.6868,0.2917,-2.7132,0.6752,-0.6814,1,5,4,6,6,USA
20605,4.233,-0.2432,-0.2633,-1.3548,0.5055,0.1986,-1.4674,-1.3249,1.7679,1.2606,-1.3834,-0.7057,1,2,2,1,8,USA
20606,0.0446,-1.8291,0.2408,0.3524,2.4355,3.228,-2.2768,-2.5163,0.5929,0.1433,2.1608,-0.4495,2,5,5,8,8,USA
20607,4.4548,-0.9716,0.2499,5.8599,0.1921,-0.3214,-2.8229,-0.6431,-1.0375,4.2946,-0.6693,-0.5415,2,5,5,2,5,USA
20608,-3.9247,-0.9061,0.9018,-1.9898,0.1498,-0.0379,2.5202,-0.9811,-0.2301,-3.0207,0.8877,-0.0923,1,4,4,6,6,USA
20609,-4.3683,0.5507,-0.1246,1.118,3.2204,0.6405,3.0194,1.1232,-0.0074,0.9571,-1.1137,-2.4228,1,3,4,7,8,USA
20610,-0.639,0.0609,0.3202,-2.9511,-0.1021,0.3641,-0.4986,0.3556,0.9746,-2.7063,0.1258,0.2871,2,1,5,3,5,USA
20611,-0.8034,-0.6054,0.392,0.5231,0.6189,0.4964,-0.5976,0.1615,-0.0851,-2.7063,0.1258,0.2871,2,1,5,6,6,USA
20612,2.7747,0.7458,-0.7691,4.3031,2.1071,-0.5986,1.5366,2.5891,-0.1921,1.5939,-1.7769,-0.594,1,3,5,7,7,USA
20613,-2.8241,0.4616,-0.007,-0.7558,0.5766,0.2004,2.0978,-0.8086,-1.2562,-0.0205,-0.2172,-0.0166,1,2,3,3,3,USA
20614,4.4548,-0.9716,0.2499,5.0867,0.8686,0.1708,-4.5835,0.632,-0.5587,5.0223,-0.6098,-0.7406,2,3,3,5,5,USA
20615,3.4505,0.8838,0.8101,5.2379,0.495,0.7682,-0.3455,1.405,-0.4956,-3.0207,0.8877,-0.0923,2,5,4,7,7,USA
20616,-1.3487,-1.3711,0.0162,-1.9999,0.6527,-0.5081,0.7386,-0.3508,-0.7832,-0.6894,-0.8462,-0.1729,2,2,5,2,2,USA
20617,1.2031,-0.6446,-0.4437,0.9108,1.3557,0.3518,0.2797,-1.6035,-0.1251,-1.0461,-1.0231,-0.1949,1,3,5,8,6,USA
20618,-0.5903,-1.2097,-0.1315,-3.2755,0.4325,0.2749,-1.576,-4.5143,0.0636,-3.0207,0.8877,-0.0923,2,4,5,7,3,USA
20619,1.3705,-1.1502,-0.3721,-1.7275,-1.0581,0.0276,-1.3312,-0.362,0.0985,-2.7097,0.7462,-0.6261,1,1,2,8,8,USA
20620,4.38,2.4344,3.2622,2.4023,-3.5351,-2.2218,-1.0234,3.3608,-0.1424,1.8438,-1.2295,0.2767,1,2,4,2,3,USA
20621,-4.3683,0.5507,-0.1246,-1.0733,-1.7203,1.0904,4.1672,-1.1111,0.3367,-1.1447,-1.8225,-0.5553,2,1,4,7,3,USA
20622,-0.4771,0.4589,0.1937,0.3057,-1.2478,1.7361,1.2304,-1.5438,1.4534,-0.0274,0.8408,-0.1742,2,2,5,2,8,USA
20623,3.4711,-0.4443,0.1018,-2.6314,-0.0334,-0.5763,0.8064,-0.7247,0.5663,1.9658,-0.4123,-0.3029,2,2,5,7,6,USA
20624,1.1705,-0.5859,0.0455,0.2054,0.2562,-0.0135,-0.8423,1.2915,1.0924,-1.1024,-1.2654,-0.6844,2,2,4,7,5,USA
20625,2.4695,-0.9522,0.5166,-2.9511,-0.1021,0.3641,-0.8437,-1.4752,2.2331,-1.7666,-1.5395,0.5122,2,3,3,3,3,USA
20626,0.126,-0.9099,0.0985,-1.9815,-0.4465,-0.163,-1.522,0.7143,-0.6682,0.014,-0.611,-0.0169,1,2,3,2,2,USA
20627,-2.2957,-1.0072,0.6615,-2.3169,0.5442,-0.1443,1.1701,-1.1356,0.3677,-0.3291,-0.1961,-1.1856,2,4,4,3,3,USA
20628,-1.2757,5.6352,-2.4039,0.9076,0.0644,0.5191,1.3232,1.2164,-0.5609,2.3302,-1.9731,-0.9943,1,2,5,3,8,USA
20629,4.4548,-0.9716,0.2499,0.5371,-0.9585,-0.4723,-2.8073,-0.6228,-1.0762,-1.4591,-1.752,-0.0768,1,2,4,8,8,USA
20630,-3.8033,-0.056,0.4681,-3.2755,0.4325,0.2749,3.6026,-0.8507,0.5752,-3.0207,0.8877,-0.0923,1,3,3,6,8,USA
20631,0.4543,-0.8857,-0.1845,2.7979,-0.6581,-0.1173,-1.1713,0.3222,-0.3747,-2.3989,-0.0867,-0.302,2,1,4,8,8,USA
20632,1.8334,-0.2191,-0.6947,0.8518,-0.5737,0.4976,-1.405,0.3497,0.3986,0.4658,1.1844,0.8929,2,1,5,8,8,USA
20633,-1.4947,-2.2391,-0.0241,-1.0241,0.353,0.2851,1.6758,-0.3036,-0.3111,0.3534,0.842,-0.5073,2,5,5,6,3,USA
20634,2.3548,-0.8594,1.3621,0.5273,-0.8836,0.2121,1.525,-0.935,0.071,-0.6046,-0.3495,1.5664,1,2,5,7,6,USA
20635,1.1574,-0.5459,0.1514,2.1307,0.0359,-0.0662,0.9601,-0.6738,0.283,0.2699,-0.4011,-0.3722,2,4,4,8,8,USA
20636,1.7901,5.2468,-3.3252,1.8807,-1.2294,-0.2192,0.0195,-0.4938,1.0911,1.2713,-1.4595,-0.772,2,3,3,8,8,USA
20637,-0.7522,0.3256,0.0795,0.2146,0.6084,0.6483,-0.6641,-1.6645,-0.0528,-0.0274,0.8408,-0.1742,1,4,5,3,8,USA
20638,1.0951,-0.5436,0.5697,0.8494,-0.5841,-0.5428,3.2783,0.6989,0.0376,-0.6642,0.1211,-0.2968,2,3,5,7,7,USA
20639,-3.2452,-0.5397,-0.1616,-3.2755,0.4325,0.2749,1.9687,-0.7396,-0.4835,-0.3258,-0.909,0.1881,2,3,4,8,8,USA
20640,2.0561,0.2927,0.0572,-2.3655,-0.8194,0.0631,2.0516,-0.0956,-0.3332,-0.0422,-0.9864,1.2017,1,3,4,8,3,USA
20641,2.9432,-0.9412,-0.357,-2.626,-0.6174,0.1921,0.2333,-0.8503,1.867,-2.0283,-0.6988,1.0275,2,3,5,7,7,USA
20642,2.8865,-0.8717,0.2577,0.8525,-0.334,-0.6185,-3.351,0.9944,0.5977,0.2856,-0.5149,-0.4627,2,2,3,6,3,USA
20643,0.8951,0.0207,0.9873,1.8262,-0.1333,0.9035,0.8839,-0.6859,-0.0042,-0.0219,-0.8109,-0.6845,2,2,2,2,2,USA
20644,1.7726,-1.0704,-0.4935,-2.3192,0.3409,-0.6467,2.6658,-1.2774,1.671,-2.081,-0.7776,0.1328,2,2,4,6,6,USA
20645,6.1139,5.8809,-5.7207,3.8076,0.4519,0.1967,-2.0617,-0.1457,-0.8675,-2.0913,0.3921,-1.7489,2,4,5,5,6,USA
20646,-0.9924,-1.2895,-0.0101,-0.1191,0.4163,0.2191,-0.6641,-1.6645,-0.0528,-0.0274,0.8408,-0.1742,2,3,4,3,3,USA
20647,4.0492,-1.091,0.5886,-1.3259,-2.0609,0.2616,4.8833,14.4497,1.4325,20.9255,0.5124,-0.7477,2,1,1,3,1,USA
20648,-3.3694,0.9734,0.4175,-2.625,0.0387,0.427,2.8101,0.4029,0.4525,-0.3004,0.1508,-0.3963,1,3,4,8,8,USA
20649,1.7294,-2.0779,-1.1442,-3.2755,0.4325,0.2749,2.333,-1.64,-0.0838,-2.0775,-1.398,1.046,2,1,5,7,5,USA
20650,4.0985,-1.0533,0.2763,3.1714,1.6233,0.3521,-1.6369,-1.5817,0.0704,4.9676,-0.1161,-0.9833,2,1,4,3,3,USA
20651,-4.3683,0.5507,-0.1246,-1.6713,0.3339,0.0771,4.1672,-1.1111,0.3367,-2.7063,0.1258,0.2871,2,1,4,3,1,USA
20652,-2.5566,-0.2687,0.4112,-1.6706,1.7474,0.7104,3.525,-0.929,0.0501,0.2748,0.2636,0.351,2,4,4,3,3,USA
20653,-2.7497,-1.8736,-0.4045,2.2065,1.4815,1.4407,0.6756,-0.7212,1.0745,-0.3715,-1.9187,0.4901,1,1,4,8,8,USA
20654,3.1398,0.7034,0.2414,-2.6926,0.1019,0.5455,0.1498,1.3343,1.6217,-2.3919,-0.6361,0.6666,1,4,5,7,8,USA
20655,-1.1903,0.7819,-1.2491,0.206,-0.0989,0.0472,-2.4223,0.3618,1.2828,-1.6749,0.1909,-0.3241,2,2,5,8,8,USA
20656,-1.8619,-0.1781,1.0076,-2.6219,0.9556,0.5815,4.6502,0.2416,3.4918,-2.3954,-0.0157,-0.2466,1,2,3,8,6,USA
20657,-3.347,0.9637,0.4778,2.3412,0.0273,0.1381,-1.0112,2.6826,-1.3622,-3.0207,0.8877,-0.0923,2,4,4,7,7,USA
20658,-1.6012,0.3092,-0.008,-1.3304,-0.6314,1.6398,-0.5912,-0.1413,-2.3898,-0.63,-1.4093,2.1509,1,3,5,5,8,USA
20659,-0.4122,-0.4291,-1.1799,-0.995,1.5932,1.936,-2.4257,0.5702,-1.883,-2.3919,-0.6361,0.6666,1,3,4,3,3,USA
20660,0.212,-2.4315,-0.1878,-1.3328,-0.1718,1.1175,-2.3586,-1.5058,-0.3419,-2.0353,-0.4592,0.6886,1,5,5,7,3,USA
20661,0.6336,-0.1219,0.1062,-3.2755,0.4325,0.2749,1.4425,-0.2374,1.5843,-2.0422,0.0901,-0.2799,2,1,4,7,6,USA
20662,-0.4753,1.8403,0.0072,-2.6281,-0.2114,0.5027,1.6764,0.761,-1.2601,-2.3919,-0.6361,0.6666,1,2,5,3,8,USA
20663,-2.5913,-0.2376,0.4867,-0.1191,0.4163,0.2191,3.6983,-0.2249,0.207,-2.7063,0.1258,0.2871,2,3,5,8,8,USA
20664,-4.3683,0.5507,-0.1246,-1.9689,0.1022,1.2559,4.1672,-1.1111,0.3367,-3.0207,0.8877,-0.0923,1,2,3,3,1,USA
20665,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,4.1672,-1.1111,0.3367,-3.0207,0.8877,-0.0923,1,3,5,6,7,USA
20666,1.4897,0.8242,1.0508,-0.0377,-1.292,0.8975,-0.4392,-1.1077,-1.1937,-1.0496,-1.4039,0.3794,2,3,5,6,8,USA
20667,4.4548,-0.9716,0.2499,-0.354,-1.0664,0.5635,-4.099,-0.234,-0.4677,0.5578,-2.4142,-1.1665,1,2,5,3,7,USA
20668,0.3716,-1.5729,-0.9143,-1.9658,0.3523,1.1802,-1.5067,0.3933,1.4983,-1.7139,-1.4607,1.4069,2,3,4,6,6,USA
20669,0.8864,0.1448,-0.0494,3.1637,0.1605,0.6494,-0.927,-1.1215,0.9224,-0.7064,-0.8177,0.0606,1,5,5,6,6,USA
20670,-3.8344,0.0778,-0.6289,-2.6302,0.8851,0.4764,3.08,-1.8087,-0.0407,-2.3919,-0.6361,0.6666,2,5,2,6,5,USA
20671,3.3719,2.2982,0.7941,3.6557,-0.2295,-0.0065,1.1597,4.0352,-0.2856,2.9659,0.7939,-0.2562,2,1,4,1,3,USA
20672,-1.3887,-1.5023,0.7044,-2.2964,1.0771,0.9056,-1.0005,1.5279,-0.3149,-2.0775,-1.398,1.046,1,1,4,8,3,USA
20673,4.134,-1.103,0.2306,1.1159,-2.862,-0.591,-3.7701,0.7352,0.9994,2.2783,-0.1539,-0.1053,1,5,3,6,6,USA
20674,3.6264,4.5519,7.2893,-0.3675,-0.2906,0.5079,0.5829,-0.2827,-0.1486,0.9191,-1.6652,0.0394,2,3,2,8,8,USA
20675,-2.4009,0.5216,-0.6974,-2.625,0.0387,0.427,1.667,-1.0222,-1.2202,-2.6569,0.9175,-0.1919,2,3,4,7,6,USA
20676,-1.5363,-0.7025,-1.172,-2.3027,1.0419,0.9034,0.6522,0.4252,0.6813,-2.3919,-0.6361,0.6666,1,4,3,7,7,USA
20677,4.4548,-0.9716,0.2499,-1.0188,-1.4997,-2.1894,1.9829,2.8228,-0.2669,5.9591,0.7469,-0.3381,2,1,5,8,8,USA
20678,1.5138,-0.4642,0.125,2.8721,0.5011,3.5868,2.7746,-0.6706,0.8108,3.6106,-0.9499,-1.4889,2,3,3,8,8,USA
20679,3.5167,-0.543,-0.4934,-0.7756,-0.2839,-1.1057,-1.401,-1.0443,-0.8936,-0.0274,0.8408,-0.1742,2,1,5,8,8,USA
20680,2.1609,-1.2018,-0.1386,-0.1077,-0.3948,0.1719,-2.563,0.2919,1.074,1.9211,0.4123,-0.6275,2,3,3,5,2,USA
20681,0.8243,-0.7165,-0.4777,-3.2755,0.4325,0.2749,-0.0973,-0.8688,-0.6486,-0.3841,0.3541,0.4334,2,4,4,8,8,USA
20682,-0.4232,-0.3615,-0.6602,-2.6314,-0.0334,-0.5763,1.9939,-1.8212,0.2007,-1.6887,-0.4934,1.283,1,2,5,5,5,USA
20683,1.6039,0.331,1.0196,2.764,0.4949,-0.713,-3.9801,1.1971,0.9147,-2.0845,-0.8486,0.0775,2,3,5,3,8,USA
20684,2.8127,-0.8304,0.5961,-0.1191,0.4163,0.2191,-0.6641,-1.6645,-0.0528,-0.0274,0.8408,-0.1742,2,1,5,8,8,USA
20685,13.5064,13.8167,1.0084,21.9756,0.3036,-0.1709,5.719,18.2844,-0.8676,20.9255,0.5124,-0.7477,2,1,4,8,8,USA
20686,-1.2282,0.6784,-0.1471,-3.2755,0.4325,0.2749,1.0413,0.6168,0.5723,-1.0004,-0.7047,0.3609,1,2,5,3,6,USA
20687,-0.3173,-0.9441,-0.8861,-2.6305,0.2483,-0.0196,-0.0761,-1.8317,1.0558,-2.7063,0.1258,0.2871,1,4,4,7,7,USA
20688,4.0286,0.237,1.297,-2.3023,-1.1713,0.5425,3.9572,-0.6492,0.252,-2.0775,-1.398,1.046,2,1,3,8,8,USA
20689,-0.9522,-0.3877,-0.3032,-2.6314,-0.0334,-0.5763,1.5247,-0.9342,0.0445,1.0003,0.7423,-0.3803,2,2,3,7,2,USA
20690,5.594,0.0918,-2.4995,-1.9925,0.0096,-0.0551,-3.2793,-0.8009,0.3854,-1.7483,-0.0228,-0.5802,1,5,4,2,3,USA
20691,-0.2069,1.0914,0.4553,-1.343,0.7724,1.0607,2.353,0.1877,0.3769,-0.6573,-0.4283,0.6718,1,4,5,8,8,USA
20692,-0.3612,0.3762,-0.0224,3.7525,1.4249,-0.1558,1.454,0.2434,0.334,0.287,0.0789,0.2052,1,3,5,3,8,USA
20693,-4.7611,4.4925,-2.4607,-3.2755,0.4325,0.2749,2.4808,-1.8964,2.244,-3.0207,0.8877,-0.0923,2,2,4,8,8,USA
20694,-3.1107,0.2703,-0.7012,-3.2755,0.4325,0.2749,2.7208,0.4097,0.6573,-3.0207,0.8877,-0.0923,1,3,4,3,5,USA
20695,-0.5903,-1.2097,-0.1315,-1.7388,0.47,-0.8983,-0.7021,-0.5647,-0.2185,-1.016,0.609,0.4044,2,1,5,8,8,USA
20696,1.2897,0.1109,0.6682,4.6209,0.4592,-1.421,0.5653,-0.8316,0.7978,2.7015,-0.5044,0.4501,2,3,2,8,8,USA
20697,0.2627,-0.2725,0.3695,-1.0019,-0.1568,0.5284,-2.2551,-0.807,0.6758,-1.7173,-0.8403,0.4937,2,5,5,8,6,USA
20698,2.103,-1.0817,0.5923,1.5119,-0.4485,1.2894,-1.6666,0.0509,-0.2602,0.2891,-1.1352,0.4505,1,1,5,2,3,USA
20699,0.0391,-0.9255,0.0428,-0.3769,0.2317,-0.2235,1.703,-0.9664,-0.7414,0.2961,-1.3748,0.7893,2,3,3,6,6,USA
20700,-1.2055,-0.6852,0.5134,-1.9807,-0.1647,0.3937,1.6812,-0.3165,0.0022,-3.0207,0.8877,-0.0923,2,2,5,3,3,USA
20701,-2.9348,0.9945,-0.1931,-2.9511,-0.1021,0.3641,1.5941,-1.2426,1.6583,-3.0207,0.8877,-0.0923,1,5,3,5,3,USA
20702,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,3.9083,-0.6868,0.2917,-2.3448,1.2772,0.4028,2,3,5,3,3,USA
20703,3.366,0.059,-0.3881,3.1261,0.0818,1.6384,-4.2818,0.9145,0.178,-1.7666,-1.5395,0.5122,1,1,3,1,2,USA
20704,2.3451,-1.7844,-0.2031,1.4868,-0.725,-0.7852,-0.1065,-0.0331,0.9646,-0.7203,-0.4716,1.091,2,1,4,8,8,USA
20705,-2.8917,-1.3957,0.7375,-2.6305,0.2483,-0.0196,3.5739,-0.8915,0.0103,-1.7735,-0.9901,-0.4563,1,1,5,3,5,USA
20706,-0.6062,-2.6292,-0.369,-0.3865,1.9806,0.6154,0.0957,-1.8707,-0.878,-0.4333,-0.0352,-0.1778,2,4,3,3,3,USA
20707,2.9552,0.1033,-1.3035,3.1939,0.2535,2.6547,-3.8985,1.1568,0.4196,1.5799,-1.2978,-1.2717,2,2,5,3,1,USA
20708,0.4404,1.3221,-1.6997,-2.9504,-0.0828,0.1029,2.4524,-0.6072,-1.5795,-2.7063,0.1258,0.2871,1,4,5,7,5,USA
20709,-0.4259,-0.5435,-0.2034,-1.0304,0.7497,-0.6218,-1.679,-0.9286,1.4187,-2.0845,-0.8486,0.0775,2,4,5,3,3,USA
20710,3.0422,-0.0813,-0.851,5.0931,0.9408,1.1741,-1.3082,0.3578,0.1077,-1.1552,-2.0355,-0.7213,2,2,4,6,6,USA
20711,-4.3683,0.5507,-0.1246,-2.6429,0.7777,-0.529,4.1672,-1.1111,0.3367,-2.0336,1.2282,-0.5915,2,5,4,7,7,USA
20712,0.9498,-2.2196,-0.4274,-2.626,-0.6174,0.1921,-1.5055,-2.807,-0.9888,-1.6714,-0.1197,-0.0406,2,4,4,8,8,USA
20713,0.8508,0.1946,-0.0038,1.5065,0.1355,0.5209,2.0927,-0.0448,-0.044,-1.0974,-0.5081,-0.4217,2,3,3,3,8,USA
20714,3.4771,-1.4141,-0.8613,-1.9772,-1.6865,0.3706,2.8458,0.4198,-0.1909,2.0843,-0.7637,1.7392,1,3,5,6,7,USA
20715,-3.4261,1.0429,1.0322,-3.2755,0.4325,0.2749,0.9371,0.5543,-0.1462,-1.6646,-0.7615,1.3884,1,4,5,5,5,USA
20716,2.3499,-1.7953,-0.5366,6.1936,0.3841,0.1077,-1.2324,-0.2067,0.0361,7.7773,0.4333,1.4666,2,1,4,8,8,USA
20717,0.953,-0.0656,1.7117,-2.6253,-0.5981,-0.069,0.9173,-0.078,0.1328,-3.0207,0.8877,-0.0923,2,3,3,3,3,USA
20718,4.4548,-0.9716,0.2499,1.1542,0.4428,0.2518,-3.6784,1.4797,1.6513,5.0223,-0.6098,-0.7406,1,4,4,8,8,USA
20719,0.6539,-0.0962,-1.2025,-1.0192,0.1241,0.9929,0.9914,-0.1057,-0.0067,-0.4228,-0.7124,-0.5945,1,1,4,8,8,USA
20720,4.4548,-0.9716,0.2499,0.7306,-3.1564,-0.3107,-3.0356,4.6176,-0.2399,1.8384,0.8599,-3.1467,1,1,3,5,8,USA
20721,2.651,-0.2576,0.721,-0.0659,-0.524,-1.2968,-0.5451,-0.2334,1.3296,1.3033,-1.1341,0.5332,1,3,5,8,7,USA
20722,-0.6491,-1.1678,0.0694,-2.6496,1.1027,0.0797,0.2643,-2.3359,-0.4898,-2.3497,0.3026,0.3092,2,5,5,8,8,USA
20723,-0.9924,-1.2895,-0.0101,-2.0465,-0.77,-0.6161,0.7925,-1.3915,0.466,-0.0205,0.2914,0.7943,2,2,5,3,8,USA
20724,4.4548,-0.9716,0.2499,6.1936,0.3841,0.1077,2.4248,-1.6076,0.1647,0.8692,-2.3707,-2.6213,1,5,3,8,6,USA
20725,-3.416,0.9939,0.4827,1.8941,0.5929,2.1917,0.7975,-1.4828,-1.4384,-1.7839,0.1796,-2.338,2,5,4,7,8,USA
20726,3.5646,-0.5804,0.7805,5.6767,-4.0527,-3.5332,1.91,1.0763,0.3323,2.9786,-1.0049,-0.8881,2,3,4,8,8,USA
20727,1.827,-1.2932,-0.0519,2.1186,0.9448,-0.2258,-0.1426,-0.0888,0.4858,0.2481,-0.8814,1.0784,2,5,4,3,7,USA
20728,-3.4583,0.0646,0.3619,-1.7229,0.0199,0.8363,0.6365,-0.3064,0.29,-1.2605,1.5136,0.2257,1,2,4,3,3,USA
20729,-1.5728,-0.796,0.5593,-2.6368,0.2131,-0.0217,2.382,-2.3145,-0.527,-2.7063,0.1258,0.2871,1,3,5,6,5,USA
20730,3.1919,-1.5953,-0.9262,-0.3546,0.1912,1.1915,-2.4184,-1.0991,-1.3745,-2.7063,0.1258,0.2871,2,3,5,3,3,USA
20731,-0.0339,-0.4147,0.2247,1.225,1.2965,0.2878,-1.1819,-0.8158,-0.1427,0.6014,-0.683,0.5846,1,3,5,6,8,USA
20732,-3.9662,0.6305,-0.246,-0.4052,1.3062,-0.974,2.6257,0.0969,-1.4226,-1.0654,-0.1827,0.8835,1,1,4,8,8,USA
20733,3.0509,-0.2054,0.1858,-3.2755,0.4325,0.2749,-0.8804,-0.5325,0.5674,-2.7063,0.1258,0.2871,2,3,5,3,6,USA
20734,3.4279,-1.4518,-0.5489,-1.9826,-1.1026,-0.3979,-2.9954,0.0129,0.8456,-2.7063,0.1258,0.2871,2,1,4,3,3,USA
20735,1.3071,-2.0598,0.0762,5.9331,0.5861,0.2368,-2.352,-0.6038,1.8783,-1.7735,-0.9901,-0.4563,2,1,4,8,8,USA
20736,-1.9419,-0.822,-0.8332,-3.2755,0.4325,0.2749,2.8687,-1.413,-0.3633,1.2324,-2.6185,-1.3393,1,5,4,7,7,USA
20737,-2.6999,0.226,0.2142,-2.9532,0.3039,0.6746,-1.1821,-0.8151,-0.1692,-2.7063,0.1258,0.2871,1,1,5,8,8,USA
20738,-2.1953,-0.0723,-1.4188,-2.1104,-0.4374,-0.8344,1.8449,2.7661,-0.6277,-2.7097,0.7462,-0.6261,1,4,5,8,8,USA
20739,1.7761,-1.0308,-0.7109,-0.1191,0.4163,0.2191,1.281,0.2232,0.3377,-0.0274,0.8408,-0.1742,2,5,5,5,8,USA
20740,3.7092,0.1807,-0.3086,0.8958,0.2388,0.0704,0.4065,-0.1857,0.9283,-2.3919,-0.6361,0.6666,1,5,4,5,5,USA
20741,0.4706,-0.7131,-1.4082,-1.9765,-1.6672,0.1094,-0.0226,1.6941,0.5423,-2.0775,-1.398,1.046,1,1,5,8,8,USA
20742,-0.0526,0.529,0.1326,-2.626,-0.6174,0.1921,1.8102,-0.4251,-1.8661,1.3608,-0.3905,2.1511,1,5,5,6,7,USA
20743,4.4548,-0.9716,0.2499,1.2511,-0.8833,0.9224,-3.4208,-0.3999,-0.7979,-2.0984,0.2501,-1.8596,1,3,4,8,8,USA
20744,2.6136,-1.4656,0.7435,-1.6687,-0.4272,-0.1728,-3.5654,-1.0633,-0.39,-1.7701,-1.6105,0.4569,2,2,3,6,6,USA
20745,-0.1242,1.1148,-1.2717,3.7467,-2.6765,-0.2688,-0.6594,0.8543,0.8767,-0.4608,0.1191,0.1614,1,3,5,2,8,USA
20746,-3.7043,0.8038,-0.0258,-1.721,-0.6485,-0.2921,2.0473,0.0238,0.6604,-3.0207,0.8877,-0.0923,1,3,5,6,8,USA
20747,-1.4027,0.0611,0.4743,-0.702,0.7469,-0.0515,3.5638,-1.6763,-1.1366,-1.1059,-0.9548,-0.968,2,5,4,1,7,USA
20748,-3.2918,-0.5192,-0.0965,-2.6314,-0.0334,-0.5763,-4.3735,0.1701,-0.4739,-2.3919,-0.6361,0.6666,1,3,5,5,7,USA
20749,0.0062,0.4871,-0.0683,-2.3716,-0.2547,-0.4442,0.9914,-0.1057,-0.0067,-2.3989,-0.0867,-0.302,2,4,2,8,8,USA
20750,4.1441,-1.152,-0.3189,0.9155,1.0992,1.3765,-3.4056,-0.379,-0.8632,1.3239,-1.8893,-0.6882,1,5,5,6,6,USA
20751,2.4818,-0.9129,1.1264,3.1832,-0.3946,2.3691,3.6491,-0.2617,0.2202,-1.1517,-1.9645,-0.6659,2,1,3,6,6,USA
20752,-3.8033,-0.056,0.4681,-2.9511,-0.1021,0.3641,3.3049,-1.2519,-1.1816,-3.0207,0.8877,-0.0923,1,5,3,6,6,USA
20753,-1.4169,-1.3595,0.051,4.7734,1.2096,0.7915,2.9978,-0.7699,-0.7326,-1.7241,-0.1985,-0.9353,1,4,4,6,3,USA
20754,-3.8257,-0.0463,0.4078,-2.0509,0.1326,0.1733,2.21,-0.0682,-1.1824,-2.6571,0.8249,0.2686,1,2,4,6,3,USA
20755,3.1817,-1.5463,-0.3767,4.0827,0.2527,1.5346,-2.2437,1.0135,0.6574,1.9916,-1.3454,-0.389,1,3,5,6,6,USA
20756,3.8335,-1.3324,-0.8877,1.8095,-0.2168,0.1106,-2.8431,-0.6398,-0.4328,1.5878,0.7629,-0.2393,1,1,4,8,8,USA
20757,-0.8121,-0.4813,-0.6447,-3.2755,0.4325,0.2749,-0.2872,-0.7521,0.8938,-2.3427,0.0631,0.6481,2,2,2,5,8,USA
20758,-1.1065,0.1747,0.0195,-0.3796,0.6184,0.3482,1.552,-0.2475,0.7749,-1.3777,-0.6349,0.7493,2,1,5,8,8,USA
20759,-0.4826,-0.4739,0.4113,-2.3061,-0.2863,0.0696,0.4386,-0.9467,0.2859,-2.0879,-0.2283,-0.8357,1,3,3,3,1,USA
20760,-1.7142,-0.5888,0.0619,-2.0107,1.4832,-0.722,1.8697,0.4086,0.0939,-2.3425,0.1556,0.1876,1,3,4,5,3,USA
20761,3.8335,-1.3324,-0.8877,0.9303,-1.7394,0.2086,-2.6017,3.1585,0.2196,0.6459,-0.8659,0.012,2,1,5,1,1,USA
20762,0.4574,-0.0093,1.1543,-0.4276,-0.7259,0.2944,1.2658,-0.5099,-0.0005,-0.3703,0.0081,-0.5971,1,2,4,7,8,USA
20763,2.2367,-0.253,0.0229,4.3363,0.1132,1.1965,-2.6418,1.3973,-0.0488,2.8831,-0.917,-1.7502,1,2,3,3,3,USA
20764,-3.8445,0.1268,-0.0794,-3.2755,0.4325,0.2749,2.0499,-2.1099,2.28,-3.0207,0.8877,-0.0923,2,5,5,7,7,USA
20765,-1.948,-0.7047,0.0984,1.5674,-1.4514,1.9077,2.5441,0.1373,-0.9275,0.2839,-1.19,0.9352,1,4,4,3,3,USA
20766,0.4411,-0.8457,-0.0786,-2.3655,-0.8194,0.0631,3.1802,0.6245,0.0906,-0.0274,0.8408,-0.1742,1,3,4,8,7,USA
20767,-4.0576,0.7311,0.4441,-0.4477,-0.622,-0.2594,3.0093,-0.631,0.2488,-2.7063,0.1258,0.2871,1,4,5,8,8,USA
20768,-0.761,0.8748,-0.1885,0.2228,0.4446,0.6938,-0.881,-0.2462,-1.0229,0.5974,2.3463,0.4445,1,5,5,8,8,USA
20769,-0.8847,-0.5537,0.5327,-3.2755,0.4325,0.2749,4.6067,0.4605,-1.7597,-0.6642,0.1211,-0.2968,2,3,5,7,7,USA
20770,2.7525,-0.8974,0.9281,2.0722,-0.2155,0.484,-2.9769,-0.2053,-1.3259,1.2726,-0.8657,-0.104,1,1,3,8,8,USA
20771,-3.7531,0.0261,-0.7696,-1.9861,0.4192,-0.3747,2.87,-1.3468,-0.1254,-1.0538,1.0244,-0.1111,2,3,4,3,3,USA
